ID,Message_Text,Type,Platform,Has_Link,Has_Urgency_Keywords,Sender,Message_Length,Num_Links,Suspicious_Keyword_Count
8976,तपाईंको खाता जोखिममा छ। यसलाई सुरक्षित गर्न क्लिक गर्नुहोस् account,Phishing,WhatsApp,1,1,Unknown,67,0,1
8977,Your खाता subscription is expiring. Renew now: http://bit.ly/secure123,Phishing,SMS,1,1,Unknown,70,1,0
8978,Your password subscription is expiring. Renew now: http://bit.ly/secure123,Phishing,WhatsApp,1,1,Unknown,74,1,1
8979,Happy Birthday! Wishing you a great year ahead.,Legit,SMS,1,0,Colleague,47,0,0
8980,Immediate action required! Verify your खाता now: http://fakebank.com/login,Phishing,SMS,1,1,Unknown,74,1,1
8981,Congratulations! You won a iPhone. Claim here: http://bit.ly/secure123,Phishing,WhatsApp,1,1,Bank,70,1,1
8982,तपाईंको खाता जोखिममा छ। यसलाई सुरक्षित गर्न क्लिक गर्नुहोस् पासवर्ड,Phishing,Email,1,1,Service,67,0,0
8983,तपाईंलाई $password को भुक्तानी प्राप्त भयो। स्वीकार गर्न क्लिक गर्नुहोस्: http://fakebank.com/login,Phishing,WhatsApp,1,1,Service,99,1,2
8984,तपाईंको iPhone सदस्यता सकिँदैछ। अब नवीकरण गर्नुहोस्: http://claimprize.com/win,Phishing,SMS,1,1,Bank,78,1,2
8985,Reminder: Your appointment is scheduled for भोलि,Legit,SMS,0,0,Friend,48,0,0
8986,You received a payment of $payment. Click http://fakebank.com/login to accept it.,Phishing,SMS,1,1,Bank,81,1,1
8987,Congratulations! You won a payment. Claim here: http://fakebank.com/login,Phishing,Email,1,1,Unknown,73,1,1
8988,You received a payment of $iPhone. Click http://bit.ly/secure123 to accept it.,Phishing,Email,1,1,Bank,78,1,1
8989,Reminder: Your appointment is scheduled for Monday,Legit,SMS,1,0,Friend,50,0,0
8990,Happy Birthday! Wishing you a great year ahead.,Legit,SMS,1,0,Colleague,47,0,0
8991,Congratulations! You won a account. Claim here: http://fakebank.com/login,Phishing,WhatsApp,1,1,Service,73,1,2
8992,Your account subscription is expiring. Renew now: http://claimprize.com/win,Phishing,Email,1,1,Unknown,75,1,3
8993,Your खाता subscription is expiring. Renew now: http://claimprize.com/win,Phishing,SMS,1,1,Unknown,72,1,2
8994,Your account has been compromised. Click पासवर्ड to secure it.,Phishing,SMS,1,1,Service,62,0,2
8995,जन्मदिनको शुभकामना! तपाईंलाई उत्कृष्ट वर्षको कामना।,Legit,Email,1,0,Colleague,51,0,0
8996,Your package will arrive on Monday. Track here: http://calendar.com/appointment,Legit,Email,1,0,Colleague,79,1,0
8997,Immediate action required! Verify your password now: http://claimprize.com/win,Phishing,SMS,1,1,Unknown,78,1,4
8998,Immediate action required! Verify your iPhone now: http://fakebank.com/login,Phishing,WhatsApp,1,1,Service,76,1,1
8999,तपाईंको iPhone सदस्यता सकिँदैछ। अब नवीकरण गर्नुहोस्: http://claimprize.com/win,Phishing,SMS,1,1,Bank,78,1,2
9000,Reminder: Your appointment is scheduled for Monday,Legit,WhatsApp,1,0,Friend,50,0,0
9001,स्मरण: तपाईंको भेटघाट 10 AM मा तय गरिएको छ।,Legit,SMS,1,0,Colleague,43,0,0
9002,Your account has been compromised. Click payment to secure it.,Phishing,SMS,1,1,Service,62,0,2
9003,Your account has been compromised. Click पासवर्ड to secure it.,Phishing,SMS,1,1,Service,62,0,2
9004,Happy Birthday! Wishing you a great year ahead.,Legit,SMS,1,0,Service,47,0,0
9005,Happy Birthday! Wishing you a great year ahead.,Legit,Email,1,0,Colleague,47,0,0
9006,बधाई छ! तपाईंले password जित्नुभयो। यहाँ दाबी गर्नुहोस्: http://bit.ly/secure123,Phishing,WhatsApp,1,1,Unknown,80,1,2
9007,तपाईंको iPhone सदस्यता सकिँदैछ। अब नवीकरण गर्नुहोस्: http://bit.ly/secure123,Phishing,SMS,1,1,Bank,76,1,0
9008,You received a payment of $पासवर्ड. Click http://bit.ly/secure123 to accept it.,Phishing,Email,1,1,Service,79,1,1
9009,बधाई छ! तपाईंले खाता जित्नुभयो। यहाँ दाबी गर्नुहोस्: http://claimprize.com/win,Phishing,SMS,1,1,Service,78,1,3
9010,Congratulations! You won a पासवर्ड. Claim here: http://fakebank.com/login,Phishing,SMS,1,1,Service,73,1,1
9011,तात्कालिक कार्य आवश्यक! आफ्नो password सत्यापित गर्नुहोस्: http://bit.ly/secure123,Phishing,SMS,1,1,Service,82,1,2
9012,Congratulations! You won a पासवर्ड. Claim here: http://bit.ly/secure123,Phishing,Email,1,1,Unknown,71,1,1
9013,Your account has been compromised. Click iPhone to secure it.,Phishing,Email,1,1,Unknown,61,0,2
9014,Happy Birthday! Wishing you a great year ahead.,Legit,SMS,1,0,Service,47,0,0
9015,Immediate action required! Verify your iPhone now: http://bit.ly/secure123,Phishing,Email,1,1,Service,74,1,1
9016,Your iPhone subscription is expiring. Renew now: http://claimprize.com/win,Phishing,WhatsApp,1,1,Unknown,74,1,2
9017,Reminder: Your appointment is scheduled for Monday,Legit,SMS,1,0,Colleague,50,0,0
9018,भोलि 10 AM मा बैठक छ। ढिला नगर्नुहोस्।,Legit,SMS,1,0,Friend,38,0,0
9019,Meeting at 10 AM tomorrow. Don't be late.,Legit,Email,1,0,Service,41,0,0
9020,Immediate action required! Verify your payment now: http://claimprize.com/win,Phishing,SMS,1,1,Unknown,77,1,3
9021,Your account has been compromised. Click password to secure it.,Phishing,SMS,1,1,Unknown,63,0,3
9022,Immediate action required! Verify your भुक्तानी now: http://bit.ly/secure123,Phishing,SMS,1,1,Bank,76,1,2
9023,Meeting at your package tomorrow. Don't be late.,Legit,Email,1,0,Friend,48,0,0
9024,तात्कालिक कार्य आवश्यक! आफ्नो पासवर्ड सत्यापित गर्नुहोस्: http://claimprize.com/win,Phishing,Email,1,1,Bank,83,1,3
9025,Your account has been compromised. Click iPhone to secure it.,Phishing,WhatsApp,1,1,Unknown,61,0,2
9026,Immediate action required! Verify your password now: http://fakebank.com/login,Phishing,SMS,1,1,Unknown,78,1,2
9027,You received a payment of $account. Click http://fakebank.com/login to accept it.,Phishing,SMS,1,1,Service,81,1,2
9028,Your account has been compromised. Click account to secure it.,Phishing,SMS,1,1,Unknown,62,0,3
9029,Meeting at Monday tomorrow. Don't be late.,Legit,Email,1,0,Service,42,0,0
9030,Reminder: Your appointment is scheduled for Monday,Legit,Email,0,0,Friend,50,0,0
9031,Happy Birthday! Wishing you a great year ahead.,Legit,WhatsApp,1,0,Friend,47,0,0
9032,"Hey, can we catch up this weekend?",Legit,Email,1,0,Service,34,0,0
9033,Happy Birthday! Wishing you a great year ahead.,Legit,Email,1,0,Friend,47,0,0
9034,Your account has been compromised. Click खाता to secure it.,Phishing,SMS,1,1,Service,59,0,2
9035,You received a payment of $iPhone. Click http://fakebank.com/login to accept it.,Phishing,WhatsApp,1,1,Service,80,1,1
9036,Reminder: Your appointment is scheduled for सप्ताहन्त,Legit,Email,1,0,Friend,53,0,0
9037,Immediate action required! Verify your भुक्तानी now: http://claimprize.com/win,Phishing,SMS,1,1,Unknown,78,1,4
9038,You received a payment of $account. Click http://claimprize.com/win to accept it.,Phishing,SMS,1,1,Service,81,1,4
9039,"Hey, can we catch up this weekend?",Legit,WhatsApp,0,0,Colleague,34,0,0
9040,भोलि next week मा बैठक छ। ढिला नगर्नुहोस्।,Legit,WhatsApp,0,0,Friend,42,0,0
9041,तपाईंको खाता जोखिममा छ। यसलाई सुरक्षित गर्न क्लिक गर्नुहोस् पासवर्ड,Phishing,SMS,1,1,Unknown,67,0,0
9042,Your account has been compromised. Click खाता to secure it.,Phishing,WhatsApp,1,1,Service,59,0,2
9043,You received a payment of $भुक्तानी. Click http://fakebank.com/login to accept it.,Phishing,Email,1,1,Service,82,1,2
9044,भोलि 10 AM मा बैठक छ। ढिला नगर्नुहोस्।,Legit,Email,1,0,Colleague,38,0,0
9045,हामी यस सप्ताहन्त भेट्न सक्छौं?,Legit,SMS,1,0,Friend,31,0,0
9046,Meeting at भोलि tomorrow. Don't be late.,Legit,SMS,1,0,Service,40,0,0
9047,जन्मदिनको शुभकामना! तपाईंलाई उत्कृष्ट वर्षको कामना।,Legit,SMS,1,0,Colleague,51,0,0
9048,Your खाता subscription is expiring. Renew now: http://claimprize.com/win,Phishing,WhatsApp,1,1,Unknown,72,1,2
9049,Meeting at 10 AM tomorrow. Don't be late.,Legit,SMS,0,0,Friend,41,0,0
9050,Immediate action required! Verify your भुक्तानी now: http://bit.ly/secure123,Phishing,WhatsApp,1,1,Unknown,76,1,2
9051,Meeting at your package tomorrow. Don't be late.,Legit,SMS,1,0,Service,48,0,0
9052,Reminder: Your appointment is scheduled for सप्ताहन्त,Legit,Email,1,0,Service,53,0,0
9053,तपाईंको खाता सदस्यता सकिँदैछ। अब नवीकरण गर्नुहोस्: http://fakebank.com/login,Phishing,WhatsApp,1,1,Unknown,76,1,0
9054,Immediate action required! Verify your account now: http://claimprize.com/win,Phishing,Email,1,1,Bank,77,1,4
9055,Meeting at your package tomorrow. Don't be late.,Legit,WhatsApp,1,0,Colleague,48,0,0
9056,Your password subscription is expiring. Renew now: http://claimprize.com/win,Phishing,SMS,1,1,Unknown,76,1,3
9057,तपाईंलाई $खाता को भुक्तानी प्राप्त भयो। स्वीकार गर्न क्लिक गर्नुहोस्: http://claimprize.com/win,Phishing,Email,1,1,Service,95,1,3
9058,स्मरण: तपाईंको भेटघाट Monday मा तय गरिएको छ।,Legit,Email,1,0,Service,44,0,0
9059,तपाईंलाई $password को भुक्तानी प्राप्त भयो। स्वीकार गर्न क्लिक गर्नुहोस्: http://claimprize.com/win,Phishing,SMS,1,1,Service,99,1,4
9060,Congratulations! You won a payment. Claim here: http://claimprize.com/win,Phishing,WhatsApp,1,1,Service,73,1,3
9061,Congratulations! You won a खाता. Claim here: http://claimprize.com/win,Phishing,WhatsApp,1,1,Service,70,1,3
9062,स्मरण: तपाईंको भेटघाट next week मा तय गरिएको छ।,Legit,SMS,1,0,Friend,47,0,0
9063,"Hey, can we catch up this weekend?",Legit,SMS,0,0,Service,34,0,0
9064,Meeting at next week tomorrow. Don't be late.,Legit,SMS,1,0,Friend,45,0,0
9065,"Hey, can we catch up this weekend?",Legit,Email,1,0,Friend,34,0,0
9066,Your password subscription is expiring. Renew now: http://fakebank.com/login,Phishing,SMS,1,1,Unknown,76,1,1
9067,Happy Birthday! Wishing you a great year ahead.,Legit,WhatsApp,1,0,Service,47,0,0
9068,You received a payment of $password. Click http://bit.ly/secure123 to accept it.,Phishing,Email,1,1,Service,80,1,2
9069,You received a payment of $iPhone. Click http://claimprize.com/win to accept it.,Phishing,SMS,1,1,Service,80,1,3
9070,जन्मदिनको शुभकामना! तपाईंलाई उत्कृष्ट वर्षको कामना।,Legit,Email,0,0,Colleague,51,0,0
9071,तात्कालिक कार्य आवश्यक! आफ्नो भुक्तानी सत्यापित गर्नुहोस्: http://claimprize.com/win,Phishing,Email,1,1,Unknown,84,1,4
9072,Your package will arrive on next week. Track here: http://trackingservice.com/track,Legit,Email,1,0,Service,83,1,0
9073,Your account has been compromised. Click payment to secure it.,Phishing,WhatsApp,1,1,Service,62,0,2
9074,Your पासवर्ड subscription is expiring. Renew now: http://bit.ly/secure123,Phishing,Email,1,1,Unknown,73,1,0
9075,Congratulations! You won a iPhone. Claim here: http://bit.ly/secure123,Phishing,SMS,1,1,Bank,70,1,1
9076,Your account has been compromised. Click भुक्तानी to secure it.,Phishing,Email,1,1,Service,63,0,3
9077,Immediate action required! Verify your password now: http://bit.ly/secure123,Phishing,SMS,1,1,Bank,76,1,2
9078,Reminder: Your appointment is scheduled for 10 AM,Legit,WhatsApp,0,0,Colleague,49,0,0
9079,Meeting at भोलि tomorrow. Don't be late.,Legit,Email,1,0,Friend,40,0,0
9080,Happy Birthday! Wishing you a great year ahead.,Legit,Email,0,0,Service,47,0,0
9081,जन्मदिनको शुभकामना! तपाईंलाई उत्कृष्ट वर्षको कामना।,Legit,Email,1,0,Friend,51,0,0
9082,Your account has been compromised. Click खाता to secure it.,Phishing,Email,1,1,Unknown,59,0,2
9083,तपाईंलाई $पासवर्ड को भुक्तानी प्राप्त भयो। स्वीकार गर्न क्लिक गर्नुहोस्: http://bit.ly/secure123,Phishing,WhatsApp,1,1,Unknown,96,1,1
9084,You received a payment of $iPhone. Click http://bit.ly/secure123 to accept it.,Phishing,Email,1,1,Bank,78,1,1
9085,Your package will arrive on Monday. Track here: ,Legit,WhatsApp,0,0,Friend,48,0,0
9086,Happy Birthday! Wishing you a great year ahead.,Legit,WhatsApp,1,0,Friend,47,0,0
